%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1311878211810307353,365,1311878211810307353,map,1.70462715348,-1.56623042675,0.218313396035,-0.0110019694686,-0.00203145919107,0.110584771461,0.993803727899
1311878211910784845,366,1311878211910784845,map,1.66614987261,-1.57369632564,0.214373498251,-0.0115495800447,-0.00495498915401,0.115218745145,0.993260636787
1311878211973828791,367,1311878211973828791,map,1.64346353028,-1.57749329468,0.210535226925,-0.0123617742939,-0.00991029532929,0.117693583884,0.992923561166
1311878212010605026,368,1311878212010605026,map,1.63078064889,-1.57971904324,0.205754839463,-0.0127087791385,-0.0120352190206,0.117840707387,0.992878237905
1311878212073994459,369,1311878212073994459,map,1.61122555453,-1.58201787382,0.206801442127,-0.0125018121134,-0.00783266052306,0.12009349834,0.992652964107
1311878212113665141,370,1311878212113665141,map,1.60507897609,-1.58329288677,0.202476246506,-0.0133622947745,-0.00697089009161,0.12094442115,0.992544860763
1311878212141855755,371,1311878212141855755,map,1.59722933409,-1.58512918664,0.202978314415,-0.0129941947643,-0.00376855480962,0.122240022576,0.992408344892
1311878212241720152,372,1311878212241720152,map,1.57361398158,-1.58850053875,0.198215941665,-0.0146798772768,-0.00294222521044,0.124192754883,0.992145154455
1311878212341925976,373,1311878212341925976,map,1.54629835948,-1.59632923821,0.196338879877,-0.0138857483892,-0.00328285079535,0.126848564833,0.991819471152
1311878212412007262,374,1311878212412007262,map,1.53195566861,-1.60290905851,0.194862470767,-0.0137299544145,-0.00417865401854,0.129087921558,0.991529291452
1311878212474418740,375,1311878212474418740,map,1.51183517495,-1.60686992933,0.189898511604,-0.0131218689556,-0.0072428885754,0.130453433084,0.991341139787
1311878212541732455,376,1311878212541732455,map,1.49518472401,-1.60979029219,0.187724031398,-0.0130104003077,-0.00568147076127,0.132901136026,0.991027619647
1311878212610848298,377,1311878212610848298,map,1.48236378025,-1.61317844191,0.17825000235,-0.0152612579599,-0.00619341317517,0.135320150745,0.990665026136
1311878212641790029,378,1311878212641790029,map,1.47362696126,-1.61426749034,0.182501286388,-0.0147599638017,-0.00378426821331,0.13651891451,0.990520270494
1311878212673658200,379,1311878212673658200,map,1.46785917415,-1.61578980997,0.177219139485,-0.0161124100271,-0.00416109818351,0.137672922441,0.990337945762
1311878212710652151,380,1311878212710652151,map,1.46379981196,-1.61719828428,0.177901061477,-0.0164103594024,-0.0036501082912,0.139299114346,0.990107639186
1311878212741742409,381,1311878212741742409,map,1.45587716966,-1.61862579848,0.177283171062,-0.0165684288087,-0.00498078070733,0.140156469588,0.989978200367
1311878212773904936,382,1311878212773904936,map,1.44296608582,-1.62233544492,0.174105022103,-0.0173887660972,-0.00620745411444,0.141199991062,0.989808903467
1311878212841878795,383,1311878212841878795,map,1.44965355063,-1.62412068253,0.193640188119,-0.0146357986323,-0.018160234789,0.144136353423,0.989282922153
1311878212909885916,384,1311878212909885916,map,1.4191612728,-1.62423298639,0.167044496162,-0.0136833159659,-0.0240189584926,0.140942631636,0.989631770438
1311878212973908675,385,1311878212973908675,map,1.43465556383,-1.62606022034,0.168940265865,-0.0176025056214,-0.0132497435259,0.142323988374,0.989574904992
1311878213041742824,386,1311878213041742824,map,1.44028464797,-1.62281634907,0.165013818165,-0.0177434915253,-0.00193608459404,0.143104859925,0.989546572688
1311878213109978774,387,1311878213109978774,map,1.44402341115,-1.62332405393,0.169068525836,-0.018942234026,-0.00116136206986,0.14162588226,0.989738325061
1311878213173830578,388,1311878213173830578,map,1.44361498805,-1.62265539028,0.172806134842,-0.0176405277412,-0.00201384751588,0.139961462106,0.989997745208
1311878213273740733,389,1311878213273740733,map,1.44258335104,-1.62627540361,0.169087413368,-0.0190372592777,-0.00640057166355,0.137802151784,0.990256126812
1311878213341899955,390,1311878213341899955,map,1.43447367185,-1.62793482576,0.171263236083,-0.0172189034934,-0.00663560823794,0.133201309744,0.990917196111
1311878213409914401,391,1311878213409914401,map,1.43830436907,-1.62893704472,0.168684500147,-0.0182703008906,-0.00417379081156,0.129909958548,0.991348670448
1311878213441773772,392,1311878213441773772,map,1.44028634917,-1.62977423643,0.172108232572,-0.0174710740016,-0.00282248738468,0.126254551604,0.991840001326
1311878213473804728,393,1311878213473804728,map,1.44041108305,-1.62992716234,0.171102629715,-0.0175642817438,-0.00282485684222,0.122062698548,0.992362953052
1311878213541794581,394,1311878213541794581,map,1.4402494679,-1.63237690784,0.172444909759,-0.0165423511322,-0.00301054499099,0.113221481334,0.993427492987
1311878213609853561,395,1311878213609853561,map,1.44152843939,-1.63142950254,0.169198572894,-0.0165849589942,-0.00460317022379,0.101584618411,0.994677992346
1311878213673971746,396,1311878213673971746,map,1.44174034911,-1.63312092984,0.170653466823,-0.0151638500129,-0.0047121631356,0.0887912252615,0.99592367478
1311878213809949536,397,1311878213809949536,map,1.4419827818,-1.63433109051,0.170255522267,-0.0129917696758,-0.00456174731814,0.0617821456353,0.997994669764
1311878213873790060,398,1311878213873790060,map,1.4398757966,-1.63593605278,0.172242715836,-0.0117820725169,-0.00448920688799,0.0477998906915,0.998777357355
1311878213973732506,399,1311878213973732506,map,1.43496526928,-1.63657026152,0.178600570472,-0.00997566599975,-0.00291501470166,0.0277755575595,0.9995601551
1311878214041766348,400,1311878214041766348,map,1.43204686898,-1.63717426355,0.182675481109,-0.00963841606041,-0.00173519928727,0.0142854055603,0.99984999366
1311878214141887086,401,1311878214141887086,map,1.43547682254,-1.63567127408,0.182303773064,-0.00678285005812,-0.00260261328994,-0.00601174424682,0.999955541397
1311878214209864707,402,1311878214209864707,map,1.43728873651,-1.63764975327,0.185560909831,-0.00602112411413,-0.00190464796337,-0.0190715862888,0.999798180659
1311878214241759818,403,1311878214241759818,map,1.43455516803,-1.63663660856,0.185087611967,-0.0052808276672,-0.00216746432756,-0.0260068589575,0.999645468331
1311878214309825609,404,1311878214309825609,map,1.43367910246,-1.63963578599,0.185686328528,-0.00310119600534,-0.00276159601062,-0.0386048980647,0.999245925546
1311878214409782950,405,1311878214409782950,map,1.43583479936,-1.63989662113,0.186239625245,-0.00219726885463,-0.00333119908665,-0.0583307655497,0.998289336373
1311878214473809243,406,1311878214473809243,map,1.43673720379,-1.64167048446,0.184653583109,-0.000320353709544,-0.00331872448144,-0.0711997964315,0.997456497293
1311878214541646864,407,1311878214541646864,map,1.43826855645,-1.64483920398,0.184027881059,0.00192444842593,-0.0032418805641,-0.0839605612487,0.996461949831
1311878214609970142,408,1311878214609970142,map,1.43410028334,-1.64709953443,0.184497216283,0.00466225832765,-0.00308786980439,-0.0973298087104,0.995236472935
1311878214673723006,409,1311878214673723006,map,1.43648917521,-1.6512497828,0.182530944609,0.00727506523546,-0.00409405613428,-0.110182685428,0.993876296541
1311878214709928560,410,1311878214709928560,map,1.43452812286,-1.64961271673,0.182853307771,0.00768629882139,-0.00401278111896,-0.117002686009,0.99309374505
1311878214741783385,411,1311878214741783385,map,1.43699874298,-1.65071322195,0.183107278778,0.00823081413735,-0.00431013239152,-0.123355668802,0.992319030754
1311878214809761828,412,1311878214809761828,map,1.43605780937,-1.65317156214,0.181872342572,0.0103497561157,-0.00448587542983,-0.136332919938,0.990598863564
1311878214841877916,413,1311878214841877916,map,1.4389558613,-1.65538903082,0.180722071969,0.0115963404887,-0.00488441434011,-0.142506191497,0.989713927068
1311878214909753171,414,1311878214909753171,map,1.43796569804,-1.65605077451,0.180478823039,0.0125553024387,-0.00483064407425,-0.155235555034,0.987785886172
1311878214941759311,415,1311878214941759311,map,1.44059079934,-1.65627283315,0.181435113263,0.0135011036342,-0.00491066417081,-0.161640414496,0.986745145661
1311878215009940394,416,1311878215009940394,map,1.43938434753,-1.65763050759,0.180067983112,0.01499598872,-0.00547696906845,-0.174616717626,0.984507044761
1311878215109745992,417,1311878215109745992,map,1.43839595114,-1.66021244155,0.18045288447,0.0166634491596,-0.00455672309015,-0.192973479447,0.981051883318
1311878215173830609,418,1311878215173830609,map,1.43856085335,-1.6602044047,0.18021273838,0.018685556418,-0.00490969609349,-0.20603083482,0.978354762517
1311878215273866732,419,1311878215273866732,map,1.44028320501,-1.66486340246,0.178341154683,0.0214547441733,-0.00534601821092,-0.224714258619,0.974173813543
1311878215341647855,420,1311878215341647855,map,1.4377548007,-1.66312748076,0.180477150779,0.0224471762131,-0.0058034235062,-0.238173493717,0.970945846023
1311878215409812790,421,1311878215409812790,map,1.43669026035,-1.66231582188,0.183037401904,0.0236365383049,-0.00639161901755,-0.251052680431,0.967663686555
1311878215473757592,422,1311878215473757592,map,1.43946553892,-1.66928283465,0.174968877109,0.0264044675148,-0.0097557537211,-0.262376792024,0.964554847677
1311878215541671225,423,1311878215541671225,map,1.44186096959,-1.67210941317,0.173261944583,0.0283716415342,-0.00924042413048,-0.274126393114,0.961230659737
1311878215609625921,424,1311878215609625921,map,1.44808330461,-1.67998035004,0.17677175836,0.0298440583056,-0.0123736145565,-0.283857120169,0.958322160421
1311878215709769814,425,1311878215709769814,map,1.45133495371,-1.68495022202,0.178144923272,0.0309444532641,-0.0147770444201,-0.300089764983,0.953294402843
1311878215773796439,426,1311878215773796439,map,1.46210885798,-1.69490446016,0.179876380205,0.0334015717916,-0.0162319744935,-0.311336575518,0.949573803655
1311878215841771234,427,1311878215841771234,map,1.47781012971,-1.70479374481,0.180620922435,0.034579014394,-0.0168078131924,-0.322740303874,0.945706332744
1311878215909920436,428,1311878215909920436,map,1.492583616,-1.71763558295,0.182681287912,0.0352210380829,-0.0171411790634,-0.33382690633,0.941820188192
1311878215973767359,429,1311878215973767359,map,1.50829411822,-1.7303457132,0.183759627556,0.0377977901177,-0.0147301138882,-0.343595654969,0.938241101437
1311878216073726022,430,1311878216073726022,map,1.53574079111,-1.7556840323,0.184251015501,0.0409150399944,-0.0109850185168,-0.355914750782,0.933557701213
1311878216141915538,431,1311878216141915538,map,1.55448676248,-1.76703578568,0.193833661507,0.0404554538246,-0.0115653989014,-0.360528729353,0.93179860565
1311878216209939034,432,1311878216209939034,map,1.57260189876,-1.7804083274,0.189299965285,0.0424299708023,-0.00891768590956,-0.360389761852,0.931793640175
1311878216273830592,433,1311878216273830592,map,1.58429180898,-1.79604199472,0.19446383302,0.043061314729,-0.00905310690191,-0.359055072388,0.93227850871
1311878216309943011,434,1311878216309943011,map,1.59322693974,-1.80302325865,0.195140691782,0.0432818101664,-0.00997139315496,-0.357241442441,0.932955415918
1311878216373846096,435,1311878216373846096,map,1.60369365173,-1.81873258545,0.200767024008,0.0442259693104,-0.00973632522661,-0.35518361971,0.933699015345
1311878216441671696,436,1311878216441671696,map,1.62022977115,-1.83193778571,0.200524080557,0.044114247771,-0.00999648989009,-0.353812784104,0.934221878391
1311878216541706588,437,1311878216541706588,map,1.64054904657,-1.85168352785,0.196455009187,0.0430380997364,-0.0107798965379,-0.350527551819,0.93550090637
1311878216609827224,438,1311878216609827224,map,1.6546367594,-1.8672605492,0.206437207529,0.0442021186835,-0.0104325503567,-0.347863392167,0.936444546715
1311878216673915794,439,1311878216673915794,map,1.66862981249,-1.88030812811,0.209462691645,0.0439160500087,-0.0117317166506,-0.34552283607,0.937308768796
1311878216741696905,440,1311878216741696905,map,1.68244902613,-1.88839292554,0.212004017436,0.0434637885976,-0.0114641611208,-0.342942947917,0.938280130683
1311878216873651090,441,1311878216873651090,map,1.71291071678,-1.91910481699,0.208208305004,0.042588757311,-0.00965489906463,-0.331899318745,0.942303463456
1311878216973869447,442,1311878216973869447,map,1.73908800313,-1.93929699683,0.218453996101,0.0425130007026,-0.00891793113974,-0.325090343557,0.944684813316
1311878217009694991,443,1311878217009694991,map,1.74459352904,-1.94241175688,0.209403999844,0.0417103007858,-0.00947005768402,-0.323160739018,0.945377008743
1311878217109753427,444,1311878217109753427,map,1.7661707261,-1.96168355129,0.220615570467,0.0409702174313,-0.00811954334365,-0.315549207389,0.947989558816
1311878217173639609,445,1311878217173639609,map,1.78396797083,-1.97342042879,0.220422177824,0.0402057097496,-0.00787296130819,-0.31099318411,0.94952869457
1311878217241785795,446,1311878217241785795,map,1.79408798575,-1.98417884974,0.22009485094,0.040003909909,-0.00697021564502,-0.305871341003,0.951206512134
1311878217309730990,447,1311878217309730990,map,1.8110806099,-1.99700683035,0.223835347725,0.0395935537704,-0.00729976908281,-0.300907832316,0.952802986718
1311878217373712739,448,1311878217373712739,map,1.82296508604,-2.00804920511,0.225168334263,0.0394178196519,-0.00842418698682,-0.295939253187,0.954355922438
1311878217441786489,449,1311878217441786489,map,1.83769867759,-2.0207593565,0.227532664769,0.0381704270296,-0.00992667046578,-0.292313411819,0.955508948203
1311878217473596984,450,1311878217473596984,map,1.84878349683,-2.02751236881,0.227918946539,0.0378297231747,-0.0115134459532,-0.290069215314,0.956188375694
1311878217541664733,451,1311878217541664733,map,1.86510279392,-2.0394640696,0.227607012536,0.0376777946253,-0.0106811634474,-0.286772205626,0.957197984457
1311878217573789269,452,1311878217573789269,map,1.87332625896,-2.04618748084,0.230093604421,0.0382983568288,-0.00978018930501,-0.285618988184,0.957527740303
1311878217709813193,453,1311878217709813193,map,1.90313767329,-2.07084373496,0.234229158638,0.0375546724306,-0.00984255192783,-0.279782590768,0.95927810832
1311878217774015155,454,1311878217774015155,map,1.9125292056,-2.081032587,0.233164600929,0.0368438176668,-0.0124438915595,-0.281280016539,0.958837431859
1311878217809728203,455,1311878217809728203,map,1.92099969341,-2.08401018215,0.23857392478,0.038244857584,-0.00949247311028,-0.281501562235,0.958751323841
1311878217909873009,456,1311878217909873009,map,1.94505761899,-2.10005587292,0.237627240911,0.0366985273858,-0.0158585381738,-0.282262170485,0.958503936875
1311878217973802494,457,1311878217973802494,map,1.96110257999,-2.11303821363,0.240005897396,0.0369568534945,-0.0132033335894,-0.283000255968,0.958316609333
1311878218041647455,458,1311878218041647455,map,1.97942710801,-2.12786662698,0.244720639483,0.0376527674612,-0.0100763895175,-0.281464364145,0.958779719127
1311878218141742407,459,1311878218141742407,map,2.00083589278,-2.14494245168,0.247460346008,0.0372347340917,-0.0108366609855,-0.282193970898,0.95857326296
1311878218209713384,460,1311878218209713384,map,2.01948633088,-2.15522939626,0.250028762197,0.0362264018678,-0.0118004707448,-0.282520033843,0.958504473222
1311878218241660692,461,1311878218241660692,map,2.02623824713,-2.16060700376,0.249174502502,0.0372400483053,-0.0126174901261,-0.283509248159,0.958163078706
1311878218309699471,462,1311878218309699471,map,2.03899515234,-2.17278378812,0.24475646422,0.0375944513065,-0.0142058019369,-0.282183490446,0.958518301521
1311878218377605708,463,1311878218377605708,map,2.05359698937,-2.18517127216,0.253251873215,0.0371865251498,-0.0139754787615,-0.281732742078,0.958670174273
1311878218509755365,464,1311878218509755365,map,2.0855578597,-2.20460434198,0.258576467142,0.0372824823094,-0.0133749638704,-0.283115843062,0.958267472257
1311878218577853729,465,1311878218577853729,map,2.10352692246,-2.21817432135,0.25761529912,0.0359783735839,-0.0132615444616,-0.283048175119,0.958338891234
1311878218677704841,466,1311878218677704841,map,2.12961987001,-2.23580443866,0.261607717052,0.0364896370413,-0.0135869792314,-0.283530178197,0.958172495275
1311878218709725676,467,1311878218709725676,map,2.1346735345,-2.2386326489,0.262875527802,0.03633937242,-0.0136991526577,-0.283566987156,0.958165722509
1311878218809542123,468,1311878218809542123,map,2.16058850974,-2.2601674137,0.266026473625,0.0367805841989,-0.0142492210115,-0.28302928147,0.958299831482
1311878218841618266,469,1311878218841618266,map,2.17093580842,-2.26475096936,0.269637507122,0.0368781640822,-0.0136042618414,-0.283420959029,0.958189687467
1311878218941829176,470,1311878218941829176,map,2.19486230547,-2.2827283324,0.275790283741,0.0353504486822,-0.0146235742336,-0.283245624666,0.958284095177
1311878218977634508,471,1311878218977634508,map,2.197602426,-2.28431324044,0.271570087772,0.0345084207641,-0.0166246434302,-0.285085532178,0.957736405591
1311878219109673030,472,1311878219109673030,map,2.23225320919,-2.31128863487,0.288415352076,0.0367580162819,-0.0163686978433,-0.285040527928,0.957670512106
1311878219177661627,473,1311878219177661627,map,2.24570605919,-2.31579659559,0.274246621854,0.0377134743848,-0.0175844599436,-0.285042745799,0.957611149631
1311878219241669629,474,1311878219241669629,map,2.2614452404,-2.33124001527,0.28367238464,0.0377105918549,-0.0142286193312,-0.283802321112,0.958035335476
1311878219309752608,475,1311878219309752608,map,2.28109725963,-2.34447649692,0.285497170251,0.0373257486316,-0.0143609738809,-0.283747330881,0.958064716294
1311878219377635725,476,1311878219377635725,map,2.29640579291,-2.35341655938,0.285380220835,0.0373863544389,-0.0134276784129,-0.284381821468,0.957887748949
1311878219477713878,477,1311878219477713878,map,2.32288586725,-2.37389322174,0.278072678165,0.0379252815711,-0.012368832403,-0.283460005275,0.958154004187
1311878219509663603,478,1311878219509663603,map,2.33496103149,-2.38111558526,0.288862212416,0.0389269757539,-0.00978553063545,-0.283486267117,0.95813594043
1311878219609576363,479,1311878219609576363,map,2.35892162249,-2.40054176634,0.2877628862,0.0401065706579,-0.00984397711601,-0.283317244651,0.958136679161
1311878219677610394,480,1311878219677610394,map,2.37484145106,-2.41165477471,0.293360101225,0.039503837478,-0.0102126220974,-0.284215676537,0.957891746902
1311878219709646724,481,1311878219709646724,map,2.38355212229,-2.41704208941,0.291875249867,0.0391005643475,-0.0122091269121,-0.284265713731,0.957870069084
1311878219777654845,482,1311878219777654845,map,2.40039158939,-2.42866849352,0.295312324905,0.0393485918321,-0.011663800116,-0.283525485573,0.958086078647
1311878219809654029,483,1311878219809654029,map,2.40728071403,-2.43312590287,0.294853661695,0.0388397243227,-0.0112592280535,-0.283396388167,0.958149882912
1311878219909753584,484,1311878219909753584,map,2.42984877585,-2.45273411501,0.301760312872,0.0410139266556,-0.0101493158142,-0.281986322413,0.958487644246
1311878220009742205,485,1311878220009742205,map,2.45563055224,-2.46730531263,0.294539321565,0.0390345503135,-0.0101647291652,-0.283492275295,0.95812583142
1311878220077569265,486,1311878220077569265,map,2.47068018267,-2.47867575484,0.298322756515,0.0375499075708,-0.0118948185839,-0.285001895145,0.957717299281
1311878220141623760,487,1311878220141623760,map,2.48847680221,-2.49123149688,0.302117467304,0.0388481623208,-0.0105192026006,-0.284573981541,0.957808859851
1311878220209786008,488,1311878220209786008,map,2.50351216348,-2.50448125685,0.300280129476,0.0395352124166,-0.0110538861539,-0.285014280971,0.957643787778
1311878220277644128,489,1311878220277644128,map,2.52293625664,-2.51660705346,0.305909932751,0.0402721392376,-0.00948874150871,-0.284128890959,0.957892944729
1311878220377686160,490,1311878220377686160,map,2.54722495196,-2.5332792398,0.31151531234,0.039292466073,-0.0089786725343,-0.284454808331,0.957841817958
1311878220441607317,491,1311878220441607317,map,2.56509583773,-2.54461049105,0.311693732385,0.0389976500032,-0.00978374202932,-0.285237794035,0.957613102505
1311878220509598433,492,1311878220509598433,map,2.58295211999,-2.55822919096,0.313677850817,0.0392372036827,-0.00906895852703,-0.284997527795,0.957681886252
1311878220541681230,493,1311878220541681230,map,2.58968537201,-2.56289667649,0.313759640822,0.0394529419293,-0.00953881409365,-0.285043005667,0.95765492106
1311878220609645280,494,1311878220609645280,map,2.60608201496,-2.57709310498,0.316718571344,0.038887374484,-0.0106323979469,-0.284714893815,0.957764138623
1311878220677712083,495,1311878220677712083,map,2.62231635533,-2.5849097965,0.313267405588,0.0384215965296,-0.0100290536138,-0.2852349398,0.957634700558
1311878221512951827,496,1311878221512951827,map,2.63751118189,-2.60120714105,0.325853611463,0.0371624605331,-0.0119737541939,-0.285563366946,0.957564170532
1311878223392060011,497,1311878223392060011,map,2.84998996681,-2.7521183557,0.347807823804,0.0395041214315,-0.0142749809739,-0.28702826509,0.957000739721
1311878223493818806,498,1311878223493818806,map,3.23738017818,-2.94953541661,0.419614271117,0.0137315426392,-0.0118050791564,-0.148541796995,0.988740324366
1311878223792827436,499,1311878223792827436,map,3.32679420613,-2.95975347436,0.43507564326,0.00827469622397,-0.00332249936344,-0.100158199029,0.994931571503
1311878223924034713,500,1311878223924034713,map,3.36701627878,-2.96289560535,0.438715032939,0.0054434902599,-0.00500559447031,-0.0768811549819,0.997012840057
1311878224059577301,501,1311878224059577301,map,3.39833153004,-2.96847138305,0.43909056173,0.00148177928953,-0.00933080797776,-0.0542141819292,0.998484633084
1311878224124646831,502,1311878224124646831,map,3.41490828881,-2.97044132071,0.44166619531,0.000212257617938,-0.0073616844947,-0.0424769376585,0.999070309074
1311878224294858439,503,1311878224294858439,map,3.44982652919,-2.96899677844,0.450760385009,-0.00254828585812,-0.00786778949348,-0.0176144608189,0.999810647919
1311878224427692861,504,1311878224427692861,map,3.47045276926,-2.97130532726,0.453279564549,-0.00501904939604,-0.00624467434983,0.00585211886129,0.999950780253
1311878224493992465,505,1311878224493992465,map,3.48243139879,-2.96856569198,0.454482179033,-0.00588997372178,-0.00636196853725,0.0175467653226,0.999808457031
1311878224560246944,506,1311878224560246944,map,3.49549261425,-2.96687792815,0.456945974871,-0.00766616098577,-0.00612174945523,0.0291183346452,0.99952782719
1311878224626394452,507,1311878224626394452,map,3.50145451546,-2.9674852729,0.460357439193,-0.00855498783232,-0.00650013361726,0.0409524599225,0.999103322942
1311878224663653264,508,1311878224663653264,map,3.51056624343,-2.96649606781,0.462724728586,-0.00978843565891,-0.00618677752245,0.0534135497215,0.998505339609
1311878224963695546,509,1311878224963695546,map,3.56252698426,-2.95481457606,0.468214710196,-0.0145276771395,-0.00641128743456,0.103370954527,0.994516110661
1311878225125089573,510,1311878225125089573,map,3.59257286993,-2.94779573461,0.4708040889,-0.0171192592426,-0.00614005967382,0.133533157766,0.990877450551
1311878225194238957,511,1311878225194238957,map,3.60105766433,-2.94523669889,0.475853977493,-0.0184068888467,-0.00531292834589,0.145378799872,0.989190561583
1311878225324166145,512,1311878225324166145,map,3.62410833057,-2.93695643636,0.480132688275,-0.0218506561771,-0.00457141940683,0.167177881883,0.985673985882
1311878225563471046,513,1311878225563471046,map,3.65587780679,-2.92045287109,0.48354754234,-0.025972890834,-0.0071075998424,0.208021049063,0.977753614723
1311878225627714257,514,1311878225627714257,map,3.66281187935,-2.91680912554,0.485219288729,-0.0276775108318,-0.00623584620002,0.21930104663,0.975244647596
1311878225693341253,515,1311878225693341253,map,3.67283050957,-2.91169354946,0.48542133578,-0.0284266537167,-0.00564341713323,0.230807347506,0.972567764915
1311878225829594029,516,1311878225829594029,map,3.68908346644,-2.9017113572,0.485858241708,-0.031272006506,-0.00495090566879,0.253670835199,0.966772283376
1311878226031667822,517,1311878226031667822,map,3.71365425733,-2.88150304243,0.498396279777,-0.0358639125242,-0.00217108764048,0.287868560078,0.956995694804
1311878226162310876,518,1311878226162310876,map,3.73503083164,-2.86744146018,0.49867200357,-0.039056835293,-0.00120893316129,0.310455935756,0.949784302694
1311878226229986080,519,1311878226229986080,map,3.74625625149,-2.85742263748,0.495370431304,-0.0400415922784,-0.00193934670504,0.321196084227,0.946163826638
1311878226431529768,520,1311878226431529768,map,3.76812271667,-2.83419813725,0.50328761785,-0.044127444495,-0.00171176064316,0.354071709378,0.934175070931
1311878226529307786,521,1311878226529307786,map,3.83393434731,-2.8565550282,0.488049268269,-0.0439487133632,-0.00636021742629,0.380117166145,0.923871747009
1311878226631391465,522,1311878226631391465,map,3.83923543662,-2.85214105653,0.498118191507,-0.0461746726593,-0.00246212647203,0.391564418132,0.918988112326
1311878226736227389,523,1311878226736227389,map,3.85792132225,-2.82685323531,0.505380237394,-0.0497793400246,-0.00258000896545,0.412323099073,0.909673022237
1311878226796103485,524,1311878226796103485,map,3.8649783863,-2.81880294459,0.508977883066,-0.0494240963343,-0.00429396684158,0.418114031139,0.907038846834
1311878226834282786,525,1311878226834282786,map,3.86669822532,-2.8167761106,0.507707790462,-0.0498373666894,-0.00706914976555,0.427046990959,0.902827294328
1311878226895633544,526,1311878226895633544,map,3.87781229254,-2.80693747581,0.504930382574,-0.0496736163496,-0.00579124099534,0.43278814198,0.900107440562
1311878226928536710,527,1311878226928536710,map,3.88493477743,-2.79417035217,0.508325489848,-0.0546131353761,-0.000442720785216,0.4424599344,0.895123689525
1311878227127995647,528,1311878227127995647,map,3.91681095311,-2.7537156277,0.510903819976,-0.0577417730949,-0.00197889784739,0.466330264077,0.882721946933
1311878227263716717,529,1311878227263716717,map,3.94437681631,-2.72392619776,0.519877184366,-0.0596991987568,0.00138592682393,0.475746382402,0.877553110118
1311878227399522082,530,1311878227399522082,map,3.96721489342,-2.68380541821,0.516277729384,-0.060136989268,0.000775168106541,0.481807980631,0.874210512397
1311878227461466763,531,1311878227461466763,map,3.97955175089,-2.67199643574,0.516196468283,-0.0587347041223,-0.00231191833004,0.486150894458,0.871895758747
1311878227531489305,532,1311878227531489305,map,3.98498376859,-2.6602493679,0.51452163974,-0.057557554829,-0.00554917858732,0.49006645713,0.869765025243
1311878227599285283,533,1311878227599285283,map,3.9969386405,-2.64732944234,0.519325922201,-0.0578626061043,-0.00522511304818,0.495285830744,0.866785179496
1311878227730506996,534,1311878227730506996,map,4.0125348772,-2.61710636506,0.516229341122,-0.0595064246067,-0.00386373523817,0.501714341356,0.862975532461
1311878227864265559,535,1311878227864265559,map,4.0295378879,-2.58166399941,0.521609232025,-0.0612345749031,-0.00487282803518,0.515180033451,0.854877838302
1311878227960197988,536,1311878227960197988,map,4.04641990221,-2.54824572422,0.527206991591,-0.0619653027643,-0.00211948930163,0.532264645645,0.844304529506
1311878228029932492,537,1311878228029932492,map,4.05431054237,-2.53962677364,0.513236527892,-0.0615820942606,-0.00612848534614,0.537226350378,0.841164628086
1311878228200112590,538,1311878228200112590,map,4.07166593477,-2.50030199493,0.521341076547,-0.0633555153345,-0.00456771921567,0.559829760269,0.826169381465
1311878228267246038,539,1311878228267246038,map,4.07705099837,-2.4835462336,0.520262015158,-0.0647210138359,-0.00465248988996,0.568754833269,0.819943581231
1311878228336535206,540,1311878228336535206,map,4.08872533079,-2.45894311883,0.522530239324,-0.0646120028167,-0.00368784756165,0.581671418082,0.810845271877
1311878228364122360,541,1311878228364122360,map,4.0914807582,-2.4464419711,0.523887146127,-0.0646128820866,-0.00259821744092,0.586440380004,0.80740701969
1311878228464393326,542,1311878228464393326,map,4.1053604973,-2.4197086067,0.521455075272,-0.0675044910359,-0.000492943844601,0.600008310001,0.797140460584
1311878228564939926,543,1311878228564939926,map,4.11095863662,-2.40075547351,0.522578609204,-0.0687345669958,-0.000225972168525,0.608793942271,0.79034513856
1311878228668063094,544,1311878228668063094,map,4.11871277495,-2.37346744418,0.52096678983,-0.0689230336779,0.000548183932076,0.621068219684,0.780719915801
1311878228696906791,545,1311878228696906791,map,4.12451282977,-2.35669092302,0.521610303149,-0.0697433070059,0.00257607861436,0.629670511995,0.773721062573
1311878228767760254,546,1311878228767760254,map,4.12727471155,-2.34483613284,0.521372462403,-0.0702921670719,0.00350756074486,0.633866345317,0.770233842904
1311878228832316853,547,1311878228832316853,map,4.13093626082,-2.32721695513,0.519148314159,-0.0715357625044,0.00425517527427,0.64223238742,0.763152721657
1311878228999466348,548,1311878228999466348,map,4.13679649075,-2.27866225309,0.517726551281,-0.0756420183585,0.00718021226166,0.662018651177,0.745625940927
1311878229030438767,549,1311878229030438767,map,4.13880343451,-2.26197881196,0.5189741931,-0.0766254623797,0.00828472631043,0.670164411692,0.738200213511
1311878229132036145,550,1311878229132036145,map,4.14196560156,-2.24169506353,0.519042910041,-0.0785225066657,0.0107325523313,0.677696569461,0.731058406744
1311878229267800118,551,1311878229267800118,map,4.14368970626,-2.2107820149,0.523354209577,-0.0796921503935,0.0109368518333,0.692780595173,0.716648166612
